Recipe ID;Category;Directions
3763;Home  >  Recipes  >  Main Dish  >  Ribs;Preheat oven to 300 degree F (150 degrees C).<br>Cut each full rack of ribs in half, so that you have 4 half racks. Sprinkle salt and pepper (more pepper than salt), and 1 tablespoon chile pepper over meat. Wrap each half rack in aluminum foil. Bake for 2 1/2 hours.<br>Meanwhile, heat oil in a medium saucepan over medium heat. Cook and stir the onions in oil for 5 minutes. Stir in water, tomato paste, vinegar, brown sugar, honey, and Worcestershire sauce. Season with 2 teaspoons salt, 1/4 teaspoon black pepper, liquid smoke, whiskey, garlic powder, paprika, onion powder, dark molasses, and 1/2 tablespoon ground chile pepper. Bring mixture to a boil, then reduce heat. Simmer for 1 1/4 hours, uncovered, or until sauce thickens. Remove from heat, and set sauce aside.<br>Preheat an outdoor grill for high heat.<br>Remove the ribs from the oven, and let stand 10 minutes. Remove the racks from the foil, and place on the grill. Grill the ribs for 3 to 4 minutes on each side. Brush sauce on the ribs while they're grilling, just before you serve them (adding it too early will burn it).<br>
334;Home  >  Recipes  >  Main Dish  >  Stuffed Main Dishes;Cook shells according to package directions. Place in cold water to stop cooking. Drain.<br>Mix together cottage cheese, mozzarella cheese, 1/2 cup Parmesan cheese, eggs, and garlic powder. Rub the dried herbs in the palms of your hands to pulverize them, and stir into the cheese mixture. Stuff mixture into the shells.<br>Spread 1/3 of spaghetti sauce in the bottom of a 15 x 10 inch pan. Place shells open side up, and close together in pan. Spread remaining sauce over top, and sprinkle with remaining 1/4 cup Parmesan cheese.<br>Bake at 350 degrees F (175 degrees C) for 25 to 35 minutes, or until bubbly. Let stand 10 minutes before serving.<br>
2359;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Broiled;Place chicken in a glass dish or bowl, poke with a fork several times, then pour Worcestershire sauce in and turn to coat. Cover dish or bowl and refrigerate for about 1 hour.<br>Place bacon in a large, deep skillet. Cook over medium high heat until evenly brown. Drain, and set aside.<br>Heat butter in a small skillet over medium heat. Add mushrooms, and saute for about 10 minutes, or until soft, set aside.<br>Preheat oven to Broil.<br>Remove chicken from marinade (discard any remaining liquid), and broil for about 5 minutes each side. When chicken is almost finished, top each breast with 2 slices bacon, then cheese. Continue to broil until cheese has melted, then remove from oven. Serve with mushrooms and salad dressing for topping.<br>
3047;Home  >  Recipes  >  Main Dish  >  Ribs;Preheat oven to 350 degrees F (175 degrees C). Cut spareribs into serving size portions, wrap in double thickness of foil, and bake for 1 1/2 hours. Unwrap, and drain drippings. (I usually freeze the drippings to use later in soups.) Place ribs in a large roasting pan.<br>In a bowl, mix together brown sugar, ketchup, soy sauce, Worcestershire sauce, rum, chile sauce, garlic, mustard, and pepper. Coat ribs with sauce and marinate at room temperature for 1 hour, or refrigerate overnight.<br>Preheat grill for medium heat. Position grate four inches above heat source.<br>Brush grill grate with oil. Place ribs on grill, and cook for 30 minutes, basting with marinade.<br>
4367;Home  >  Recipes  >  Main Dish  >  Savory Pies  >  Vegetarian Pie;Preheat oven to 350 degrees F (175 degrees C). Lightly oil a 9x9 inch square baking pan.<br>Heat 3 tablespoons olive oil in a large skillet over medium heat. Saute onion, green onions and garlic, until soft and lightly browned. Stir in spinach and parsley, and continue to saute until spinach is limp, about 2 minutes. Remove from heat and set aside to cool.<br>In a medium bowl, mix together eggs, ricotta, and feta. Stir in spinach mixture. Lay 1 sheet of phyllo dough in prepared baking pan, and brush lightly with olive oil. Lay another sheet of phyllo dough on top, brush with olive oil, and repeat process with two more sheets of phyllo. The sheets will overlap the pan. Spread spinach and cheese mixture into pan and fold overhanging dough over filling. Brush with oil, then layer remaining 4 sheets of phyllo dough, brushing each with oil. Tuck overhanging dough into pan to seal filling.<br>Bake in preheated oven for 30 to 40 minutes, until golden brown. Cut into squares and serve while hot.<br>
47;Home  >  Recipes  >  Main Dish  >  Sandwiches  >  Beef;Preheat the oven to 350 degrees F (175 degrees C).<br>In a medium bowl, gently mix by hand the ground beef, bread crumbs, Italian seasoning, garlic, parsley, Parmesan cheese, and egg. Shape into 12 meatballs, and place in a baking dish.<br>Bake for 15 to 20 minutes in the preheated oven, or until cooked through. Meanwhile, cut the baguette in half lengthwise, and remove some of the bread from the inside to make a well for the meatballs. Brush with olive oil, and season with garlic powder and salt. Slip the baguette into the oven during the last 5 minutes of the meatball's time, or until lightly toasted.<br>While the bread toasts, warm the spaghetti sauce in a saucepan over medium heat. When the meatballs are done, use a slotted spoon to transfer them to the sauce. Spoon onto the baguette and top with slices of provolone cheese. Return to the oven for 2 to 3 minutes to melt the cheese. Cool slightly, cut into servings, and enjoy!<br>
2273;Home  >  Recipes  >  Main Dish  >  Steaks and Chops;In a large resealable bag, combine lemon juice, oil, garlic, salt, oregano, and pepper. Place chops in bag, seal, and refrigerate 2 hours or overnight. Turn bag frequently to distribute marinade.<br>Preheat an outdoor grill for high heat. Remove chops from bag, and transfer remaining marinade to a saucepan. Bring marinade to a boil, remove from heat, and set aside.<br>Lightly oil the grill grate. Grill pork chops for 5 to 7 minutes per side, basting frequently with boiled marinade, until done.<br>
2714;Home  >  Recipes  >  Main Dish  >  Pizza  >  Beef;Preheat oven to 400 degrees F (200 degrees C). Grease a 9x13 inch baking dish. Place ground beef in a large, deep skillet. Cook over medium high heat until evenly brown. Stir in pepperoni, and cook until browned. Drain excess fat. Stir in pizza sauce. Remove from heat, and set aside.<br>Cut biscuits into quarters, and place in the bottom of baking dish. Spread meat mixture evenly over the biscuits. Sprinkle top with onion, olives and mushrooms.<br>Bake uncovered in preheated oven for 20 to 25 minutes. Sprinkle top with mozzarella and Cheddar cheese. Bake an additional 5 to 10 minutes, until cheese is melted. Let stand 10 minutes before serving.<br>
4257;Home  >  Recipes  >  Main Dish  >  Casseroles;Preheat oven to 350 degrees F (175 degrees C).<br>In a large skillet over medium heat, cook the ground beef, green onion, and jalapeno pepper until the beef is evenly brown. Stir in water and taco seasoning. Simmer until water has evaporated.<br>In a medium bowl, mix together yogurt, condensed soup, and cheese.<br>Divide the meat mixture evenly between tortillas. Place a couple of tablespoons of cheese mixture over meat, and roll up. Place in a 7x11 inch baking dish. Repeat for each tortilla. Spoon remaining cheese mixture over the top of the tortillas.<br>Bake in preheated oven for 20 to 30 minutes.<br>
11194;Home  >  Recipes  >  Main Dish  >  Seafood  >  Shrimp;Combine peeled shrimp, oil, and Cajun seasoning in a medium bowl. Set aside.<br>Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente, drain.<br>Meanwhile, melt butter over medium heat in a large frying pan. Cook and stir mushrooms and shallot in butter until tender. Remove from pan. Add shrimp cook until shrimp turn pink about 2 to 3 minutes. Remove from pan. Add 2/3 cup chicken broth to pan, and bring to a boil. Cook, uncovered, until reduced to 1/4 cup (2 to 3 minutes).<br>In a small bowl, stir together sour cream and cornstarch, mix in 1 cup chicken broth. Stir into reduced chicken broth in the frying pan. Cook and stir until thick and bubbly. Cook 1 minute more. Stir in shrimp, mushroom mixture, roasted red peppers, and capers. Heat through, and season to taste. Serve over pasta.<br>
301;Home  >  Recipes  >  Main Dish  >  Pasta;Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente, drain.<br>In large skillet, heat oil over moderate heat. Remove casing from sausage and add to skillet. Cook, breaking up the meat, until brown. Add garlic and red pepper and cook, stirring until garlic is golden brown.<br>Add tomatoes and salt, bring to boil. Reduce heat and simmer 15 minutes.<br>Add vodka and cream and bring to boil. Reduce heat to low and add pasta, toss for 1 minute. Stir in fresh parsley and serve!<br>
3049;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;Rinse chicken breasts and pat dry. In a shallow dish or bowl, mix together the bread crumbs, flour, oregano, 2 teaspoons salt and pepper. Heat oil in a large skillet over medium high heat, dredge chicken in bread crumb mixture and brown in skillet, about 3 to 4 minutes each side. Layer chicken in 2 lightly greased 9x13 inch baking dishes.<br>Preheat oven to 350 degrees F (175 degrees C).<br>In a large saucepan over low heat, combine the brown sugar, mustard, ketchup, Worcestershire sauce, soy sauce, onion, 1/2 teaspoon salt and water. Bring to a boil, and pour over chicken. Cover baking dishes with aluminum foil.<br>Bake in preheated oven for 1 hour, or until chicken is no longer pink and juices run clear. Top each piece with a pineapple ring, and serve.<br>
43;Home  >  Recipes  >  Main Dish  >  Roasts;Preheat oven to 325 degrees F (165 degrees C).<br>With a small knife, pierce top of roast. Force garlic slices into the cuts. Sprinkle the roast with salt and pepper. Place bay leaves in the bottom of the roasting pan, and set roast on top of bay leaves, fat side up. Mix vinegar and thyme in a small bowl, and pour over the top of the roast.<br>Bake in the preheated oven 3 hours, or until an internal temperature of 145 degrees F (63 degrees C) is reached. Using a baster or spoon, baste the drippings over the roast frequently while it is cooking. Let the roast rest for 10 minutes when done before slicing.<br>
4304;Home  >  Recipes  >  Main Dish;In a glass dish, mix the olive oil, garlic, rosemary, thyme, oregano, and lemon juice. Place the chicken pieces in the mixture, cover, and marinate in the refrigerator 8 hours or overnight.<br>Preheat grill for high heat.<br>Lightly oil the grill grate. Place chicken on the grill, and discard the marinade. Cook chicken pieces up to 15 minutes per side, until juices run clear. Smaller pieces will not take as long.<br>
1252;Home  >  Recipes  >  Main Dish  >  Pork  >  Ham;In a large skillet over medium heat, saute onions in the margarine. When tender add cabbage and stir. Pour water over, cover and simmer gently on medium low for ten minutes.<br>Add potatoes and mix. Cover again and allow to simmer for ten more minutes. Additional water may be needed. Sprinkle seasoning salt and paprika over cabbage and potatoes. Allow to simmer covered for an additional 5 to 10 minutes until cabbage is soft and potatoes are nearly cooked. Mix ham in and finish cooking until ham is hot and potatoes are done.<br>
204;Home  >  Recipes  >  Main Dish  >  Steaks and Chops;Mix together the Italian dressing, Worcestershire sauce, applesauce, hot pepper sauce, and lime juice in a bowl. Pour the marinade over the pork chops, and refrigerate in marinade for 6 hours or overnight.<br>Preheat an outdoor grill for medium heat, and lightly oil the grate.<br>Remove the chops from the marinade, and pour marinade into a saucepan. Bring the marinade to a boil over medium heat, and allow to boil for about 1 minute. Place the pork chops onto the preheated grill, and grill until well browned and no longer pink in the middle, about 6 minutes per side, basting the chops occasionally with the marinade. An instant-read thermometer inserted into the center should read 145 degrees F (63 degrees C). Allow the marinade baste to cook completely onto the chops.<br>
93;Home  >  Recipes  >  Main Dish;Lay the flank steak in a large glass baking dish. In a medium bowl, whisk together the vinegar, soy sauce, 4 cloves of garlic, juice of two limes, and olive oil. Season with salt, black pepper, white pepper, garlic powder, chili powder, oregano, cumin and paprika. Whisk until well blended, then pour over the steak in the dish. Turn over once to coat both sides. Cover with plastic wrap, and marinate for 1 to 8 hours.<br>In a small bowl, stir together 1 chopped white onion, cilantro, and the juice of 1 lime. Set aside to use as a relish for the tacos.<br>Heat a skillet over medium-high heat. Toast chile pods in the skillet for a few minutes, then remove to a bowl of water to soak for about 30 minutes. Preheat the oven to 450 degrees F (230 degrees C).<br>Place the tomatoes, 1 onion, jalapenos, and 4 cloves of garlic onto a baking sheet. Roast in the oven for about 20 minutes, until toasted but not burnt. Place the roasted vegetables, and soaked chile pods into a blender or food processor, along with salt and pepper. Puree until smooth.<br>Heat vegetable oil in a large skillet over medium-high heat. Cut the marinated flank steak into cubes or strips. Cook, stirring constantly, until the meat is cooked through and most of the liquid has evaporated.<br>Warm the tortillas in a skillet for about a minute on each side to make them pliable. Tortillas may also be warmed in a microwave oven. Arrange two or three tortillas on a plate, and lay a generous amount of beef over them. Top with a sprinkle of the onion relish and a large spoonful of the pureed salsa. Add as much cheese as you like. Garnish with lime wedges, and serve.<br>
980;Home  >  Recipes  >  Main Dish  >  Burgers  >  Hamburgers;Preheat grill for medium-high heat. In a small bowl, mix together the mayonnaise and 1 teaspoon of Cajun seasoning. Set aside.<br>In a large bowl, mix together the ground sirloin, jalapeno pepper, onion, garlic, 1 tablespoon Cajun seasoning, and Worcestershire sauce using your hands. Divide into 4 balls, and flatten into patties.<br>Lightly oil the grilling surface, and place the patties on the grill. Cook for about 5 minutes per side, or until well done. During the last 2 minutes, lay a slice of cheese on top of each patty. Spread the seasoned mayonnaise onto the insides of the buns. Put burgers in the buns, and top with lettuce and tomato to serve.<br>
2582;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Baked and Roasted  >  Oven Fried;Preheat oven to 400 degrees F (205 degrees C). Coat a baking sheet with a nonstick spray.<br>In a bag, mix together flour, 1/2 teaspoon garlic powder, 1/2 teaspoon cayenne pepper, and 1/4 teaspoon salt. On a plate, mix the bread crumbs with the rest of the garlic powder, cayenne pepper, and salt.<br>Shake the chicken pieces with the seasoned flour. Beat egg whites with 1 tablespoon water, and place egg mixture in a shallow dish or bowl. Dip seasoned chicken in egg mixture, then roll in the seasoned bread crumb mixture. Place on prepared baking sheet.<br>Bake for about 8 minutes in the preheated oven. Use tongs to turn pieces over. Bake 8 minutes longer, or until chicken juices run clear.<br>
1005;Home  >  Recipes  >  Main Dish  >  Sandwiches;Heat griddle or skillet to 350 degrees F (175 degrees C).<br>Spread butter on one side of each slice of bread. Spread peanut butter on unbuttered side of one slice of bread, and jelly on the other. Place one slice, buttered side down on the griddle. Top with other slice, so that peanut butter and jelly are in the middle. Cook for 4 minutes on each side, or until golden brown, and heated through.<br>
930;Home  >  Recipes  >  Main Dish  >  Casseroles;Preheat oven to 450 degrees F (230 degrees C).<br>Place the broccoli in a saucepan with enough water to cover. Bring to a boil, and cook 5 minutes, or until tender. Drain.<br>Place the cooked broccoli in a 9 inch pie plate. Top with the chicken. In a bowl, mix the soup and milk, and pour over the chicken. Sprinkle with Cheddar cheese. Mix the melted butter with the bread crumbs, and sprinkle over the cheese.<br>Bake in the preheated oven for 15 minutes, or until bubbly and lightly brown.<br>
513;Home  >  Recipes  >  Main Dish  >  Stuffed Main Dishes;Preheat oven to 350 degrees F (175 degrees C).<br>In a large bowl, combine ricotta, spinach, onion and egg. Season with parsley, pepper and garlic powder. Mix in 1 cup mozzarella and 1/4 cup Parmesan. In a separate bowl, stir together spaghetti sauce and water.<br>Spread 1 cup sauce in the bottom of a 9x13 inch baking dish. Stuff uncooked manicotti shells with ricotta mixture, and arrange in a single layer in the dish. Cover with remaining sauce. Sprinkle with remaining mozzarella and Parmesan.<br>Bake in preheated oven for 45 to 55 minutes, or until noodles are soft.<br>
2280;Home  >  Recipes  >  Main Dish  >  Seafood  >  Cod;Preheat oven to 325 degrees F (165 degrees C).<br>In a bowl, mix the spinach, 1/2 cup Cheddar cheese, about 5 tablespoons dry bread crumbs, and the egg. Spread the mixture into the bottom of a small baking dish. Arrange the cod fillets on top of the spinach mixture, and season with salt and pepper. Top with the remaining Cheddar cheese and bread crumbs.<br>Cover, and bake 20 minutes in the preheated oven, or until fish flakes easily with a fork.<br>
2805;Home  >  Recipes  >  Main Dish  >  Pasta  >  Lasagna  >  Meat Lasagna;In a large skillet over medium heat cook the ground beef, onion, and garlic until brown. Add the tomato sauce, tomato paste, salt, and oregano and stir until well incorporated. Cook until heated through.<br>In a large bowl mix together the cottage cheese, grated Parmesan cheese, and shredded mozzarella cheese.<br>Spoon a layer of the meat mixture onto the bottom of the slow cooker. Add a double layer of the uncooked lasagna noodles. Break to fit noodles into slow cooker. Top noodles with a portion of the cheese mixture. Repeat the layering of sauce, noodles, and cheese until all the ingredients are used.<br>Cover, and cook on LOW setting for 4 to 6 hours.<br>
51;Home  >  Recipes  >  Main Dish  >  Pasta;Bring a large pot of lightly salted water to a boil. Add the penne pasta, and cook until tender, 8 to 10 minutes.<br>Meanwhile, heat 1 tablespoon of olive oil in a skillet over medium heat. Place bacon in the skillet, and cook until browned and crisp. Add garlic, and cook for about 1 minute. Stir in the tomatoes, and cook until heated through.<br>Place the spinach into a colander, and drain the hot pasta over it so it is wilted. Transfer to a large serving bowl, and toss with the remaining olive oil, and the bacon and tomato mixture.<br>
3279;Home  >  Recipes  >  Main Dish  >  Pasta;Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente, drain.<br>While pasta is cooking, cook sausage and peppers in large skillet over medium heat until sausage is brown and juices run clear. Drain sausage mixture and return it to the pan. Pour in the broth, season with black pepper and bring to a boil.<br>Toss pasta with sausage sauce and serve.<br>
135;Home  >  Recipes  >  Main Dish  >  Sandwiches  >  Sloppy Joes;Place ground beef in a large skillet over medium heat. Cook until evenly browned, stirring to crumble. I like to use a potato masher to even out the lumps. Add onion and celery, cover the pan, and cook until tender and transparent, about 5 minutes. Drain off any grease.<br>Stir the tomato soup (undiluted), ketchup, vinegar, brown sugar and Worcestershire sauce into the beef mixture. Season with salt and garlic powder. Heat to a simmer over low heat, and cook until thoroughly heated, stirring frequently to prevent it from burning on the bottom.<br>Spoon the hot beef mixture onto buns, which may be toasted first, and serve.<br>
1392;Home  >  Recipes  >  Meat and Poultry  >  Beef  >  Steaks;Heat the oil in a large skillet over medium-high heat. Coat cube steak pieces with flour, and shake off the excess. Fry steak pieces in the hot oil just until browned on each side and there are some juices in the pan. Remove with a slotted spoon and set aside.<br>Stir together the onion soup mix and 1 tablespoon of flour, sprinkle into the skillet. Cook and stir over medium heat until it starts to brown. Gradually mix in the water to make a gravy. Return the cube steak to the pan, and season with salt, pepper, and garlic salt. Cover, and simmer over low heat for about 1 hour.<br>
153;Home  >  Recipes  >  Main Dish  >  Pasta  >  Macaroni and Cheese  >  Baked Macaroni and Cheese;Preheat oven to 400 degrees F (205 degrees C). Butter a 1 1/2 quart casserole dish. Bring a saucepan of lightly salted water to a boil. Add macaroni, and cook until not quite done, about 6 minutes. Drain.<br>In a separate saucepan, melt the butter over medium heat. Blend in the flour, mustard powder, and pepper until smooth. Slowly stir in the milk, beating out any lumps. Add the American and processed cheeses, and stir constantly until the sauce is thick and smooth.<br>Drain noodles, and stir them into the cheese sauce. Transfer the mixture to the prepared casserole dish. Sprinkle bread crumbs over the top.<br>Cover the dish, and bake for 20 to 25 minutes, or until sauce is thick and bubbly.<br>
1667;Home  >  Recipes  >  Main Dish  >  Seafood;In a shallow dish, whisk together the egg, mustard, and salt, set aside. Place the potato flakes in another shallow dish.<br>Heat oil in a large heavy skillet over medium-high heat.<br>Dip fish fillets in the egg mixture. Dredge the fillets in the potato flakes, making sure to completely coat the fish. For extra crispy, dip into egg and potato flakes again.<br>Fry fish fillets in oil for 3 to 4 minutes on each side, or until golden brown.<br>
4653;Home  >  Recipes  >  Main Dish  >  Pizza  >  Vegetable;Preheat oven to 425 degrees F (220 degrees C). Lightly grease a pizza pan or medium baking sheet.<br>Place chicken in a large skillet over medium-high heat. Cook until no longer pink, and juices run clear. Cool, then either shred or chop into small pieces.<br>Unroll dough, and press into the prepared pizza pan or baking sheet. Bake crust for 7 minutes in the preheated oven, or until it begins to turn golden brown. Remove from oven.<br>Spread ranch dressing over partially baked crust. Sprinkle on mozzarella cheese. Place tomatoes, green onion, and chicken on top of mozzarella cheese, then top with Cheddar cheese. Return to the oven for 20 to 25 minutes, until cheese is melted and bubbly.<br>
2822;Home  >  Recipes  >  Main Dish  >  Roasts;Preheat oven to 350 degrees F (175 degrees C). Coat pork tenderloins generously with mustard. Oil a 9x13 inch baking dish.<br>Heat oil in a large skillet over medium-high heat. Arrange tenderloins in pan, and brown the meat. Turn to brown evenly. Transfer meat to prepared baking dish.<br>Bake in preheated oven for 20 minutes. Turn, and continue cooking for 20 minutes, or until desired doneness.<br>Meanwhile, melt butter over medium heat in the same pan used to cook the pork. Cook shallots in butter until soft. Stir in Marsala, mustard, and cream, and cook until volume of liquid is reduced by half.<br>Slice pork, and place on a serving dish. Spoon sauce over meat, and serve.<br>
572;Home  >  Recipes  >  Main Dish  >  Roasts;Preheat oven to 275 degrees F (135 degrees C).<br>Discard any flavoring packet from corned beef. Brush brisket with browning sauce on both sides. Heat vegetable oil in a large skillet over medium-high heat and brown brisket on both sides in the hot oil, 5 to 8 minutes per side.<br>Place brisket on a rack set in a roasting pan. Scatter onion and garlic slices over brisket and add water to roasting pan. Cover pan tightly with aluminum foil.<br>Roast in the preheated oven until meat is tender, about 6 hours.<br>
3224;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;Preheat the oven to 375 degrees F (190 degrees C).<br>In a shallow bowl, beat the egg with salt, pepper and 1 teaspoon garlic powder. In a separate dish, mix bread crumbs with 1 teaspoon of garlic powder and Parmesan cheese. Set aside.<br>Mix together the melted butter and lemon juice. Pour about 2/3 of the butter mixture into the bottom of a 9x13 inch baking dish. Tilt pan to coat the bottom. Spread mushrooms in an even layer in the bottom of the dish. Dip each chicken breast into the egg mixture, then into the bread crumb mixture. Place on top of the mushrooms. Drizzle remaining butter over the chicken, and sprinkle with parsley.<br>Bake uncovered for 45 minutes in the preheated oven, until chicken is golden brown and juices run clear.<br>
4287;Home  >  Recipes  >  Main Dish;Heat a saucepan over medium heat. When it is not getting any hotter, pour in the olive oil. Add the garlic and onion, cook and stir until tender, about 3 minutes. Pour in the chicken broth, and stir to loosen any bits from the bottom of the pan.<br>When the broth comes to a boil, stir in the orzo pasta. Reduce heat to low, cover the pan, and simmer for 15 minutes, or until pasta has absorbed all of the liquid. Stir occasionally to prevent sticking, especially towards the end. Season with salt and pepper before serving.<br>
538;Home  >  Recipes  >  Main Dish  >  Burgers  >  Hamburgers;In a large bowl, mix the ground beef, blue cheese, chives, hot pepper sauce, Worcestershire sauce, black pepper, salt, and mustard. Cover, and refrigerate for 2 hours.<br>Preheat grill for high heat. Gently form the burger mixture into about 12 patties.<br>Oil the grill grate. Grill patties 5 minutes per side, or until well done. Serve on rolls.<br>
3967;Home  >  Recipes  >  Main Dish  >  Pasta  >  Lasagna  >  Vegetarian Lasagna;Preheat oven to 350 degrees F (175 degrees C).<br>In a large pot over medium heat saute spinach, onion, oregano, basil and garlic in the olive oil. Pour in spaghetti sauce and water, simmer 20 minutes. In a large bowl mix cottage cheese, mozzarella cheese, Parmesan cheese, parsley, salt, pepper and egg.<br>Place a small amount of sauce in the bottom of a lasagna pan. Place 4 uncooked noodles on top of sauce and top with layer of sauce. Add 4 more noodles and layer with 1/2 sauce and 1/2 cheese mixture, noodles and repeat until all is layered, finishing with sauce.<br>Cover with foil and bake in a preheated oven for 55 minutes. Remove foil and bake another 15 minutes. Let sit 10 minutes before serving.<br>
603;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Pasta;Preheat oven to 350 degrees F (175 degrees C).<br>Place half of the mushrooms in a 9x13 inch pan. Dip chicken into beaten eggs, then roll in bread crumbs.<br>In skillet, melt butter over medium heat. Brown both sides of chicken in skillet. Place chicken on top of mushrooms, arrange remaining mushrooms on chicken, and top with mozzarella cheese. Add chicken broth to pan.<br>Bake in preheated oven for 30 to 35 minutes, or until chicken is no longer pink and juices run clear.<br>
1225;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Pan-Fried;Place chicken strips into a large, resealable plastic bag. In a small bowl, mix the egg, buttermilk and garlic powder. Pour mixture into bag with chicken. Seal, and refrigerate 2 to 4 hours.<br>In another large, resealable plastic bag, mix together the flour, bread crumbs, salt and baking powder. Remove chicken from refrigerator, and drain, discarding buttermilk mixture. Place chicken in flour mixture bag. Seal, and shake to coat.<br>Heat oil in a large, heavy skillet to 375 degrees F (190 degrees C).<br>Carefully place coated chicken in hot oil. Fry until golden brown and juices run clear. Drain on paper towels.<br>
1452;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;Preheat oven to 350 degrees F (175 degrees C).<br>Pour melted butter into a 9x13 inch baking dish. Add chicken, skin side down, sprinkle with seasoning salt and garlic. Turn chicken over, season, and lay bacon strips on top. Sprinkle with mushrooms.<br>Bake in preheated oven for 45 minutes to 60 minutes, or until chicken is no longer pink and juices run clear.<br>Remove chicken, bacon and mushrooms to a platter and keep warm. Pour juices from baking dish into a small saucepan and whisk together with cream over low heat until thickened. Pour sauce over chicken and serve warm.<br>
1349;Home  >  Recipes  >  Main Dish;Combine beans and 2 tablespoons of picante sauce in a small saucepan over low heat. Cook until heated through. In a large skillet, over medium-high heat, cook the ground beef with taco seasoning mix according to seasoning mix package directions. Cover, and keep warm while you prepare the fry bread.<br>In a medium bowl, stir together the flour, baking powder, and salt. Stir in milk, and mix until the dough comes together. Add more flour if necessary to be able to handle the dough. On a floured surface, knead the dough until smooth, at least 5 minutes. Let the dough rest for 5 minutes.<br>Heat oil in a large, deep heavy skillet to 365 degrees F (180 degrees C). Oil should be about 1 1/2 inches deep. Break off 3/4 cup sized pieces of dough, and shape into round discs 1/4 inch in thickness, making a thinner depressed area in the center. Fry breads in the hot oil until golden on both sides, turning only once. Drain on paper towels.<br>Top fry bread with beans, ground beef, lettuce and cheese. Spoon picante sauce over. You can also top with other of your favorite taco toppings, such as onion, sour cream or guacamole.<br>
3670;Home  >  Recipes  >  Main Dish  >  Pasta  >  Pasta Primavera;Bring a large pot of lightly salted water to a boil. Place farfalle in pot and cook 8 to 10 minutes, until al dente, drain.<br>Place sausage in a large skillet over medium heat and cook until evenly brown, set aside. Heat 1/4 cup oil in skillet. Stir in garlic and onion, and cook until tender. Mix in zucchini, squash, tomatoes, bell pepper and basil. Dissolve bouillon in the mixture. Season with red pepper. Stir in remaining oil. Continue cooking 10 minutes.<br>Mix pasta, sausage and cheese into skillet. Continue cooking 5 minutes, or until heated through.<br>
4864;Home  >  Recipes  >  Main Dish  >  Pasta;Cook pasta in a large pot of boiling water until done. Drain.<br>Meanwhile, combine oil and onions in a small skillet. Saute over low heat until tender. Add ginger, cook and stir for 1 to 2 minutes. Mix in peanut butter, soy sauce, water, vinegar, sugar, and red pepper flakes. Remove from heat.<br>Toss noodles with sauce, and serve.<br>
2692;Home  >  Recipes  >  Main Dish  >  Deep Fried;Sift flour, 2 tablespoons cornstarch, baking soda, and baking powder into a bowl. Pour in low-sodium soy sauce, sherry, 2 tablespoons water, vegetable oil, and a dash of sesame oil, stir until smooth. Stir in chicken until coated with the batter, then cover, and refrigerate for 20 minutes.<br>Meanwhile, bring chicken broth, sugar, vinegar, dark soy sauce, sesame oil, chile paste, and garlic to a boil in a saucepan over high heat. Dissolve 1/4 cup cornstarch into 1/2 cup of water, and stir into boiling sauce. Simmer until the sauce thickens and turns clear, about 2 minutes. Reduce heat to low, and keep sauce warm.<br>Heat olive oil in a deep fryer or large saucepan to a temperature of 375 degrees F (190 degrees C).<br>Drop in the battered chicken pieces, a few at a time, and fry until they turn golden brown and float to the top of the oil, 3 to 4 minutes. Drain on a paper towel lined plate. To serve, place fried chicken pieces onto a serving platter, and pour the hot sauce overtop. Sprinkle with toasted sesame seeds to garnish.<br>
5025;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;Rinse chicken, and pat dry. Sprinkle with salt, pepper and garlic powder. Place in slow cooker.<br>In a medium bowl, mix together cream of chicken soup, cream of mushroom soup and cream of Cheddar cheese soup.<br>Cook on Low for 6 to 8 hours. Stir in sour cream just before serving.<br>
5;Home  >  Recipes  >  Main Dish  >  Steaks and Chops;Heat oil in a large skillet over medium heat. Coat the pork chops with flour, and place in the skillet. Brown about 4 minutes on each side.<br>In a small bowl, mix the Parmesan cheese, salt, and pepper. Sprinkle 1/2 the Parmesan cheese mixture over the pork chops. Layer chops with the potatoes. Sprinkle with remaining Parmesan cheese mixture. Top with onion slices.<br>In a small bowl, dissolve the beef bouillon cubes in hot water. Stir in the lemon juice. Pour over the layered pork chops.<br>Cover skillet, and reduce heat. Simmer 40 minutes, until vegetables are tender and pork chops have reached an internal temperature of 145 degrees F (63 degrees C).<br>
